20191030,浦东,川沙,舒馨北苑,42685元/m2,20套在售二手房,https://sh.lianjia.com/xiaoqu/5011000006713/,2007年建成 ,板楼,0.5至0.6元/平米/月,上海曹路物业有限,上海市浦东新区房地产(集团)有限公司,82,1464户
20191030,浦东,川沙,心圆东苑,43649元/m2,14套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010409/,2012年建成 ,板楼,1.25元/平米/月,上海浦东新区新川,上海心圆房地产开发有限公司,33,1960户
20191030,浦东,川沙,绿海家园,32689元/m2,29套在售二手房,https://sh.lianjia.com/xiaoqu/5011000017121/,1994年建成 ,板楼,0.35元/平米/月,上海吉利物业管理有限,上海松辽房地产公司,89,1360户
20191030,浦东,川沙,天和湖滨家园(公寓),32340元/m2,40套在售二手房,https://sh.lianjia.com/xiaoqu/5011000005305/,2008年建成 ,板楼,2.2至3.8元/平米/月,上海浦东东龙物业有限,上海丞泰房地产开发有限公司,93,1557户
20191030,浦东,川沙,心圆西苑,44247元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009000/,2012年建成 ,板楼,1.2元/平米/月,上海浦东新区新川,上海心圆房地产开发有限公司,38,2276户
20191030,浦东,川沙,象屿鼎城(公寓),46343元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5011000000302/,2013年建成 ,板楼,2.8元/平米/月,上海同进物业服务有限,杭州林庐房地产开发有限公司,26,518户
20191030,浦东,川沙,城西小区,34259元/m2,11套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002280/,1984年建成 ,板楼,0.8元/平米/月,上海浦东新区新川,上海粤海房地产开发经营公司,54,960户
20191030,浦东,川沙,妙栏小区,38512元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010870/,1993年建成 ,板楼,0.45元/平米/月,上海北方物业管理有限,川沙房地产开发有限公司,82,908户
20191030,浦东,川沙,顺馨佳园,42861元/m2,8套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009868/,2009年建成 ,板楼,0.62至0.69元/平米/月,振群,上海辰光置业有限公司,108,1296户
20191030,浦东,川沙,阳光城愉景湾,52756元/m2,27套在售二手房,https://sh.lianjia.com/xiaoqu/5011000020013/,2014年建成 ,板楼,3.6元/平米/月,阳光城物业服务（福建）有限公司嘉兴分,上海迅腾博房地产开发有限公司,102,1289户
20191030,浦东,川沙,华沙一村,35080元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001076/,1994年建成 ,板楼,0.42元/平米/月,上海浦东华沙物业有限,华明房产开发有限公司,23,254户
20191030,浦东,川沙,妙境路627弄,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102207566/,1995年建成 ,板楼,1.2元/平米/月,无,川沙房地产开发有限公司,3,24户
20191030,浦东,川沙,园西小区,40419元/m2,8套在售二手房,https://sh.lianjia.com/xiaoqu/5011000007323/,1986年建成 ,板楼,0.3至1.6元/平米/月,上海浦东物业管理,上海市浦东新区建设(集团)有限公司,69,1008户
20191030,浦东,川沙,月亮湾园,35747元/m2,5套在售二手房,https://sh.lianjia.com/xiaoqu/5011000002286/,2000年建成 ,板楼,2.3元/平米/月,通城,上海通城房产经营开发有限公司,46,536户
20191030,浦东,川沙,城南小区,33387元/m2,10套在售二手房,https://sh.lianjia.com/xiaoqu/5011000003157/,1994年建成 ,板楼,0.35元/平米/月,上海吉利物业管理有限,暂无信息,30,420户
20191030,浦东,川沙,界龙阳光苑,38222元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000005246/,2004年建成 ,板楼,1.5元/平米/月,上海界龙日月置业有限,上海界龙房地产开发经营公司,43,404户
20191030,浦东,川沙,东锦苑,45499元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000001092/,2012年建成 ,板楼,1.2至1.35元/平米/月,川迪,上海浦迪房地产开发经营有限公司,13,780户
20191030,浦东,川沙,贝越水岸名邸,46506元/m2,1套在售二手房,https://sh.lianjia.com/xiaoqu/5011000012748/,2007年建成 ,板楼,1.4元/平米/月,秒城,上海浦东妙城物业管理有限公司,90,528户
20191030,浦东,川沙,东绣苑,44573元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000008996/,2012年建成 ,板楼,1.2元/平米/月,川迪,上海浦迪房地产开发经营有限公司,26,1516户
20191030,浦东,川沙,城南路小区,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389506369957/,1988年建成 ,板楼,0.3元/平米/月,上海浦东物业管理,上海浦东开发公司,9,108户
20191030,浦东,川沙,南桥小区,35577元/m2,6套在售二手房,https://sh.lianjia.com/xiaoqu/5011000019610/,1982年建成 ,板楼,0.3至0.35元/平米/月,暂无信息,暂无信息,31,448户
20191030,浦东,川沙,海霞佳苑,26558元/m2,12套在售二手房,https://sh.lianjia.com/xiaoqu/5011063202234/,2012年建成 ,板楼,0.55元/平米/月,祝桥镇物业有限,上海玉宇房地产开发有限公司,96,1410户
20191030,浦东,川沙,新川小区,33845元/m2,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000007477/,1976年建成 ,板楼,0.8元/平米/月,上海浦东新区新川,上海浦东新区新川物业公司,40,693户
20191030,浦东,川沙,合欢公寓,37226元/m2,14套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011761/,1999年建成 ,板楼,0.45元/平米/月,华夏,华夏集团,50,564户
20191030,浦东,川沙,沙田公寓,33648元/m2,13套在售二手房,https://sh.lianjia.com/xiaoqu/5011000013499/,1994年建成 ,板楼,0.6元/平米/月,上海东道置业有限,上海沙田房地产开发有限责任公司,49,594户
20191030,浦东,川沙,妙境公寓,33429元/m2,4套在售二手房,https://sh.lianjia.com/xiaoqu/5011000011401/,1996年建成 ,板楼,1.15元/平米/月,上海川北物业有限,上海华洲房地产发展有限公司,50,579户
20191030,浦东,川沙,晨光公寓,32957元/m2,2套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010656/,1995年建成 ,板楼,0.45至0.5元/平米/月,上海怡居物业管理有限,上海上科实业有限公司,25,354户
20191030,浦东,川沙,凌港城,28468元/m2,11套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009858/,2008年建成 ,板楼,0.45元/平米/月,威坪,上海凌港置业有限公司,97,1260户
20191030,浦东,川沙,天环苑,28649元/m2,21套在售二手房,https://sh.lianjia.com/xiaoqu/5011000010210/,2008年建成 ,板楼,0.45元/平米/月,天环房产开发有限,天环房产开发有限公司,98,1242户
20191030,浦东,川沙,鼎鑫名流世家,39008元/m2,28套在售二手房,https://sh.lianjia.com/xiaoqu/5011000014056/,2009年建成 ,板楼,2.38元/平米/月,上海裕华物业管理有限,上海浦东古树名木文化发展有限公司,46,1216户
20191030,浦东,川沙,和憬家园,46335元/m2,3套在售二手房,https://sh.lianjia.com/xiaoqu/5011000009585/,2009年建成 ,板楼,1.89元/平米/月,上海新张江物业管理有限,上海和憬投资有限公司,16,376户
