20191030,金山,张堰,龙轩路1108弄,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011000008824/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,2,2户
20191030,金山,张堰,秦弯路980弄,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389495337795/,1983年建成 ,未知,暂无信息,暂无信息,暂无信息,1,9户
20191030,金山,张堰,新华中路101号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389501103572/,1982年建成 ,未知,暂无信息,暂无信息,暂无信息,1,9户
20191030,金山,张堰,张堰大街458弄,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389501103812/,1985年建成 ,板楼,暂无信息,暂无信息,暂无信息,1,15户
20191030,金山,张堰,花贤路3号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389495337044/,1996年建成 ,未知,暂无信息,暂无信息,暂无信息,1,9户
20191030,金山,张堰,新北街20号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389506370485/,1989年建成 ,未知,暂无信息,暂无信息,暂无信息,1,6户
20191030,金山,张堰,政安弄1号,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5012671516160432/,1980年建成 ,未知,暂无信息,暂无信息,暂无信息,1,9户
20191030,金山,张堰,牡丹小区(金山),暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5011102206332/,暂无信息 ,未知,暂无信息,暂无信息,暂无信息,3,3户
20191030,金山,张堰,德贤佳苑,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389501103301/,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,9,186户
20191030,金山,张堰,新华东路61弄,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389398891259/,2013年建成 ,板楼,暂无信息,暂无信息,暂无信息,4,65户
20191030,金山,张堰,龙皓路1738弄,暂无,0套在售二手房,https://sh.lianjia.com/xiaoqu/5016389545929933/,暂无信息 ,板楼,暂无信息,暂无信息,暂无信息,53,1708户
